Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,processdate
3164,49,Female,Pants,Clothing,66,Nebraska,XL,Turquoise,Summer,2.8,No,Express,No,No,36,Cash,Monthly,5/3/2025 6:32
3165,40,Female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,No,Standard,No,No,16,Credit Card,Annually,5/4/2025 6:58
3166,49,Female,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3,No,Store Pickup,No,No,38,Bank Transfer,Every 3 Months,1/24/2025 14:21
3167,19,Female,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.7,No,Next Day Air,No,No,37,Bank Transfer,Fortnightly,1/20/2025 21:07
3168,24,Female,Dress,Clothing,78,Oregon,M,Blue,Fall,2.8,No,2-Day Shipping,No,No,9,Cash,Bi-Weekly,4/20/2025 17:42
3169,31,Female,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,No,2-Day Shipping,No,No,14,PayPal,Fortnightly,4/18/2025 12:12
3170,35,Female,T-shirt,Clothing,59,Georgia,M,White,Fall,3.8,No,Free Shipping,No,No,3,Venmo,Weekly,4/14/2025 20:20
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,XL,Charcoal,Spring,4.4,No,Express,No,No,10,Credit Card,Fortnightly,2/10/2025 11:24
3172,68,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,No,Express,No,No,26,Bank Transfer,Bi-Weekly,3/28/2025 12:40
3173,57,Female,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,No,Standard,No,No,30,Debit Card,Bi-Weekly,6/23/2025 12:33
3174,69,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,No,Next Day Air,No,No,32,PayPal,Fortnightly,3/24/2025 14:31
3175,45,Female,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,No,Store Pickup,No,No,35,PayPal,Monthly,6/11/2025 22:02
3176,35,Female,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4,No,Store Pickup,No,No,26,Debit Card,Every 3 Months,5/19/2025 17:11
3177,36,Female,Sandals,Footwear,37,Arkansas,XL,Turquoise,Spring,4.6,No,2-Day Shipping,No,No,39,Credit Card,Monthly,1/10/2025 22:25
3178,55,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,No,Standard,No,No,31,Credit Card,Monthly,4/2/2025 17:47
3179,66,Female,Sandals,Footwear,34,Washington,L,Beige,Spring,2.7,No,Free Shipping,No,No,28,Credit Card,Annually,2/25/2025 16:52
3180,57,Female,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,No,Free Shipping,No,No,12,Debit Card,Bi-Weekly,1/22/2025 7:24
3181,18,Female,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.8,No,Standard,No,No,46,PayPal,Weekly,4/30/2025 19:33
3182,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,No,Free Shipping,No,No,27,PayPal,Every 3 Months,3/27/2025 2:06
3183,50,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,No,Free Shipping,No,No,4,Credit Card,Annually,5/12/2025 14:17
3184,50,Female,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,No,Standard,No,No,14,Cash,Every 3 Months,2/26/2025 0:19
3185,61,Female,Sweater,Clothing,53,Hawaii,L,Green,Spring,4.2,No,2-Day Shipping,No,No,30,Venmo,Quarterly,4/15/2025 23:18
3186,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,No,Express,No,No,6,PayPal,Annually,3/21/2025 11:56
3187,38,Female,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,No,Store Pickup,No,No,43,Venmo,Annually,4/27/2025 2:58
3188,67,Female,Blouse,Clothing,72,Texas,L,Indigo,Winter,3.2,No,Free Shipping,No,No,28,Debit Card,Weekly,3/18/2025 7:40
3189,42,Female,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,No,Standard,No,No,39,Bank Transfer,Monthly,1/16/2025 12:51
3190,25,Female,Boots,Footwear,87,Kansas,M,Beige,Summer,4.2,No,Store Pickup,No,No,30,PayPal,Bi-Weekly,6/13/2025 2:06
3191,41,Female,Jeans,Clothing,78,California,S,Purple,Fall,3.4,No,Free Shipping,No,No,5,Credit Card,Fortnightly,6/28/2025 5:52
3192,62,Female,Hoodie,Clothing,68,Mississippi,XL,Maroon,Winter,4.7,No,Store Pickup,No,No,42,Credit Card,Every 3 Months,4/24/2025 3:24
3193,19,Female,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3,No,Free Shipping,No,No,20,Cash,Fortnightly,5/29/2025 22:26
3194,63,Female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4,No,Express,No,No,35,Credit Card,Fortnightly,3/24/2025 5:15
3195,43,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,No,Standard,No,No,10,Credit Card,Bi-Weekly,6/20/2025 21:48
3196,68,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,No,Next Day Air,No,No,36,Credit Card,Quarterly,1/15/2025 13:15
3197,24,Female,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,No,Express,No,No,21,Debit Card,Fortnightly,1/5/2025 17:44
3198,27,Female,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,No,Free Shipping,No,No,29,Credit Card,Every 3 Months,3/25/2025 0:35
3199,61,Female,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,No,Free Shipping,No,No,39,Debit Card,Weekly,1/28/2025 10:58
3200,59,Female,Handbag,Accessories,40,Maine,XL,Pink,Winter,4.2,No,Express,No,No,16,PayPal,Monthly,2/1/2025 8:05
3201,67,Female,Socks,Clothing,24,Missouri,L,Black,Spring,4.8,No,Free Shipping,No,No,32,Credit Card,Monthly,5/16/2025 14:47
3202,46,Female,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.8,No,2-Day Shipping,No,No,34,Cash,Monthly,1/31/2025 17:04
3203,65,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,No,Standard,No,No,38,Venmo,Annually,2/4/2025 16:18
3204,63,Female,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,No,Express,No,No,14,Venmo,Annually,3/17/2025 13:16
3205,57,Female,Jacket,Outerwear,92,New Mexico,XL,Lavender,Fall,4.3,No,Free Shipping,No,No,23,Debit Card,Bi-Weekly,5/7/2025 10:22
3206,40,Female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,No,2-Day Shipping,No,No,50,Bank Transfer,Every 3 Months,4/2/2025 16:12
3207,36,Female,Boots,Footwear,52,California,M,Brown,Winter,3,No,Free Shipping,No,No,49,PayPal,Monthly,1/30/2025 22:06
3208,67,Female,Socks,Clothing,29,Arizona,XL,Beige,Summer,2.7,No,Next Day Air,No,No,14,PayPal,Annually,3/1/2025 17:15
3209,61,Female,Jewelry,Accessories,30,Indiana,L,Indigo,Winter,3.3,No,2-Day Shipping,No,No,42,PayPal,Weekly,4/29/2025 22:23
3210,64,Female,Shoes,Footwear,31,Arkansas,L,Peach,Fall,4.3,No,Standard,No,No,39,Debit Card,Annually,4/27/2025 0:13
3211,30,Female,Socks,Clothing,67,Nevada,M,Magenta,Summer,2.9,No,Express,No,No,43,Venmo,Bi-Weekly,4/8/2025 1:58
3212,53,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,No,Standard,No,No,12,Cash,Monthly,4/16/2025 10:36
3213,27,Female,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.6,No,2-Day Shipping,No,No,21,Debit Card,Weekly,2/11/2025 7:07
3214,27,Female,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,No,Standard,No,No,33,Credit Card,Monthly,3/6/2025 1:45
3215,53,Female,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,No,Free Shipping,No,No,6,Debit Card,Annually,1/31/2025 5:41
3216,34,Female,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.7,No,Free Shipping,No,No,10,PayPal,Every 3 Months,4/28/2025 12:40
3217,39,Female,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4,No,Next Day Air,No,No,18,Cash,Weekly,2/5/2025 1:53
3218,44,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,No,Express,No,No,46,Venmo,Weekly,1/7/2025 5:33
3219,37,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,No,Express,No,No,49,PayPal,Monthly,6/20/2025 5:13
3220,57,Female,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,No,2-Day Shipping,No,No,39,Credit Card,Weekly,5/16/2025 11:29
3221,38,Female,Handbag,Accessories,29,North Dakota,M,Blue,Fall,4.1,No,Free Shipping,No,No,16,Cash,Monthly,6/7/2025 4:18
3222,21,Female,T-shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.2,No,Standard,No,No,28,Cash,Annually,4/3/2025 9:12
3223,45,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,No,Store Pickup,No,No,22,PayPal,Quarterly,1/23/2025 2:09
3224,68,Female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,No,Standard,No,No,36,Venmo,Bi-Weekly,5/23/2025 1:12
3225,37,Female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,No,Free Shipping,No,No,18,PayPal,Monthly,6/3/2025 15:15
3226,53,Female,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3,No,Store Pickup,No,No,31,Credit Card,Weekly,6/18/2025 19:31
3227,57,Female,Sneakers,Footwear,71,Minnesota,XL,Beige,Spring,3.3,No,Next Day Air,No,No,38,Bank Transfer,Fortnightly,1/21/2025 1:09
3228,28,Female,Scarf,Accessories,69,Alaska,XL,White,Fall,2.7,No,Free Shipping,No,No,42,Debit Card,Quarterly,5/6/2025 7:13
3229,37,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,No,2-Day Shipping,No,No,27,PayPal,Annually,6/10/2025 7:38
3230,54,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,No,Express,No,No,24,Cash,Monthly,2/12/2025 2:57
3231,49,Female,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,No,Next Day Air,No,No,38,Debit Card,Annually,4/28/2025 9:04
3232,62,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,No,Free Shipping,No,No,9,Credit Card,Annually,3/19/2025 21:46
3233,45,Female,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4,No,Next Day Air,No,No,19,Bank Transfer,Monthly,3/7/2025 21:10
3234,45,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,No,Express,No,No,11,Debit Card,Bi-Weekly,2/1/2025 23:42
3235,49,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,No,2-Day Shipping,No,No,16,Debit Card,Quarterly,3/31/2025 7:15
3236,27,Female,Belt,Accessories,68,Kansas,M,Green,Summer,4,No,Free Shipping,No,No,18,Venmo,Monthly,1/11/2025 7:15
3237,63,Female,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.1,No,Next Day Air,No,No,8,Cash,Monthly,5/13/2025 14:15
3238,61,Female,T-shirt,Clothing,57,Vermont,M,Gray,Summer,2.8,No,Express,No,No,4,Cash,Weekly,6/13/2025 16:39
3239,25,Female,Sneakers,Footwear,84,Wyoming,XL,Teal,Fall,3.4,No,2-Day Shipping,No,No,37,Cash,Quarterly,4/27/2025 10:43
3240,33,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,No,2-Day Shipping,No,No,30,Cash,Monthly,1/30/2025 2:07
3241,56,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,No,2-Day Shipping,No,No,37,Bank Transfer,Monthly,5/5/2025 8:37
3242,50,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,No,Store Pickup,No,No,30,PayPal,Quarterly,1/20/2025 0:17
3243,45,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,No,Express,No,No,17,Venmo,Weekly,2/13/2025 5:06
3244,45,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,3/27/2025 1:30
3245,65,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,No,Express,No,No,42,Credit Card,Annually,4/16/2025 0:48
3246,63,Female,Pants,Clothing,76,Kansas,M,Purple,Fall,3.2,No,Next Day Air,No,No,20,Cash,Weekly,5/18/2025 12:11
3247,70,Female,Sneakers,Footwear,98,Michigan,M,Magenta,Summer,2.9,No,Store Pickup,No,No,37,Cash,Monthly,2/10/2025 8:58
3248,53,Female,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.7,No,Express,No,No,12,PayPal,Fortnightly,4/16/2025 4:29
3249,22,Female,T-shirt,Clothing,79,Pennsylvania,S,Teal,Summer,4.2,No,Free Shipping,No,No,41,Bank Transfer,Quarterly,2/16/2025 20:30
3250,26,Female,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4,No,Express,No,No,32,Credit Card,Quarterly,5/15/2025 7:21
3251,23,Female,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9,No,2-Day Shipping,No,No,15,Venmo,Weekly,4/21/2025 21:32
3252,25,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,No,Standard,No,No,39,Venmo,Quarterly,1/7/2025 17:37
3253,69,Female,Sandals,Footwear,21,Montana,L,Brown,Spring,2.7,No,Store Pickup,No,No,48,Credit Card,Fortnightly,3/26/2025 16:01
3254,36,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,2-Day Shipping,No,No,8,Venmo,Fortnightly,3/19/2025 18:21
3255,21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,5/20/2025 4:20
3256,57,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.8,No,Next Day Air,No,No,36,Bank Transfer,Monthly,2/15/2025 2:06
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,No,Free Shipping,No,No,50,Venmo,Every 3 Months,1/17/2025 7:43
3258,44,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,No,Express,No,No,39,Venmo,Every 3 Months,3/3/2025 1:53
3259,31,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,No,Express,No,No,11,Credit Card,Bi-Weekly,2/21/2025 12:33
3260,57,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,No,2-Day Shipping,No,No,5,Debit Card,Every 3 Months,1/6/2025 2:45
3261,39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,2-Day Shipping,No,No,7,Credit Card,Annually,2/17/2025 21:36
3262,48,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,No,Store Pickup,No,No,50,Debit Card,Weekly,6/24/2025 4:10
3263,42,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,No,Standard,No,No,21,Cash,Every 3 Months,1/15/2025 1:49
3264,56,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,No,Express,No,No,31,Debit Card,Fortnightly,1/1/2025 2:28
3265,28,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4,No,Express,No,No,39,Cash,Bi-Weekly,1/16/2025 11:18
3266,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Express,No,No,28,Credit Card,Fortnightly,2/14/2025 0:23
3267,49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,Next Day Air,No,No,33,Bank Transfer,Weekly,4/12/2025 20:42
3268,37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3,No,Store Pickup,No,No,42,Credit Card,Quarterly,3/10/2025 20:17
3269,22,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.8,No,Free Shipping,No,No,5,Bank Transfer,Every 3 Months,2/3/2025 16:29
3270,27,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Express,No,No,25,Cash,Monthly,3/9/2025 21:41
3271,59,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,No,Express,No,No,48,PayPal,Annually,2/11/2025 23:43
3272,35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,No,Standard,No,No,30,Credit Card,Weekly,5/6/2025 18:24
3273,58,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,No,Next Day Air,No,No,34,PayPal,Quarterly,1/21/2025 5:56
3274,58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Free Shipping,No,No,34,PayPal,Every 3 Months,2/9/2025 18:04
3275,46,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9,No,Store Pickup,No,No,14,Cash,Fortnightly,1/2/2025 12:41
3276,43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,No,2-Day Shipping,No,No,2,Debit Card,Weekly,6/21/2025 11:51
3277,39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4,No,Store Pickup,No,No,41,PayPal,Every 3 Months,1/16/2025 8:19
3278,59,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,No,Store Pickup,No,No,3,Credit Card,Monthly,3/13/2025 0:31
3279,59,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,2-Day Shipping,No,No,18,Bank Transfer,Weekly,2/1/2025 19:42
3280,59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3,No,Express,No,No,1,Debit Card,Fortnightly,3/2/2025 16:27
3281,45,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,Next Day Air,No,No,5,PayPal,Monthly,5/9/2025 11:25
3282,27,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Free Shipping,No,No,41,Bank Transfer,Annually,1/30/2025 6:13
3283,24,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,No,Next Day Air,No,No,5,Credit Card,Monthly,4/2/2025 0:43
3284,47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,Express,No,No,10,Debit Card,Every 3 Months,2/18/2025 16:56
3285,70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,2-Day Shipping,No,No,20,Venmo,Annually,3/23/2025 5:52
3286,58,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,No,Free Shipping,No,No,11,Cash,Weekly,5/18/2025 16:09
3287,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5,No,Express,No,No,4,Venmo,Fortnightly,4/17/2025 4:00
3288,24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,2-Day Shipping,No,No,38,Credit Card,Weekly,4/10/2025 3:33
3289,67,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,No,Next Day Air,No,No,19,Credit Card,Bi-Weekly,5/19/2025 15:46
3290,31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4,No,2-Day Shipping,No,No,16,Venmo,Every 3 Months,4/2/2025 18:01
3291,52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Free Shipping,No,No,2,PayPal,Monthly,2/9/2025 1:08
3292,29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,2-Day Shipping,No,No,11,Cash,Monthly,6/26/2025 20:13
3293,62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Standard,No,No,18,Bank Transfer,Fortnightly,6/20/2025 8:33
3294,19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,No,No,47,Credit Card,Fortnightly,6/18/2025 11:29
3295,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,No,15,Bank Transfer,Bi-Weekly,4/27/2025 21:06
3296,70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,Next Day Air,No,No,15,Cash,Weekly,5/4/2025 5:28
3297,20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,Next Day Air,No,No,47,Venmo,Quarterly,3/8/2025 20:02
3298,67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Free Shipping,No,No,47,PayPal,Monthly,5/19/2025 13:42
3299,65,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,Express,No,No,6,Bank Transfer,Every 3 Months,1/13/2025 0:27
3300,45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4,No,2-Day Shipping,No,No,18,Venmo,Monthly,3/22/2025 23:29
3301,26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4,No,Express,No,No,40,Bank Transfer,Bi-Weekly,2/15/2025 10:53
3302,36,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,Free Shipping,No,No,31,Credit Card,Fortnightly,6/18/2025 10:50
3303,36,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,No,Standard,No,No,31,Venmo,Bi-Weekly,2/9/2025 4:33
3304,20,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,3.4,No,Next Day Air,No,No,4,Credit Card,Fortnightly,6/29/2025 5:57
3305,30,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,4.8,No,Next Day Air,No,No,36,Bank Transfer,Every 3 Months,5/10/2025 7:15
3306,34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,Standard,No,No,31,PayPal,Bi-Weekly,6/25/2025 13:56
3307,63,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,Store Pickup,No,No,6,Venmo,Fortnightly,1/12/2025 10:11
3308,18,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4,No,Store Pickup,No,No,1,Cash,Monthly,3/19/2025 2:22
3309,55,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,Express,No,No,29,Cash,Monthly,2/1/2025 20:11
3310,48,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Store Pickup,No,No,19,PayPal,Monthly,1/17/2025 20:27
3311,45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Free Shipping,No,No,12,PayPal,Fortnightly,2/6/2025 2:33
3312,29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4,No,Express,No,No,18,Bank Transfer,Annually,4/18/2025 3:16
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Next Day Air,No,No,45,Cash,Quarterly,6/19/2025 13:29
3314,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Express,No,No,45,Credit Card,Monthly,5/11/2025 12:27
3315,55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,Standard,No,No,8,Credit Card,Quarterly,2/14/2025 11:46
3316,48,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Standard,No,No,4,PayPal,Every 3 Months,3/28/2025 13:47
3317,42,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,Free Shipping,No,No,5,Debit Card,Fortnightly,6/11/2025 9:29
3318,21,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Standard,No,No,30,Cash,Quarterly,2/5/2025 21:04
3319,45,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,3.9,No,Free Shipping,No,No,15,PayPal,Monthly,3/8/2025 18:15
3320,23,Female,Shorts,Clothing,31,North Dakota,M,Indigo,Summer,4.3,No,Next Day Air,No,No,17,Credit Card,Every 3 Months,5/21/2025 5:16
3321,66,Female,Blouse,Clothing,44,Illinois,XL,Silver,Fall,4.2,No,2-Day Shipping,No,No,45,Cash,Every 3 Months,5/5/2025 2:25
3322,32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Next Day Air,No,No,3,Venmo,Annually,4/30/2025 18:18
3323,52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,Next Day Air,No,No,43,PayPal,Weekly,6/20/2025 3:07
3324,54,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,Free Shipping,No,No,4,Credit Card,Monthly,6/11/2025 23:21
3325,37,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,Standard,No,No,41,Venmo,Weekly,2/5/2025 5:28
3326,29,Female,Sandals,Footwear,97,Alaska,M,Maroon,Fall,3.7,No,2-Day Shipping,No,No,16,Venmo,Monthly,1/10/2025 1:00
3327,47,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Standard,No,No,10,Debit Card,Annually,2/5/2025 18:14
3328,47,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,Express,No,No,2,Debit Card,Quarterly,4/17/2025 4:56
3329,42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,No,No,11,Cash,Bi-Weekly,4/23/2025 9:27
3330,34,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Express,No,No,1,Debit Card,Bi-Weekly,2/19/2025 21:12
3331,38,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,2-Day Shipping,No,No,41,Bank Transfer,Quarterly,6/5/2025 1:15
3332,55,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Free Shipping,No,No,39,PayPal,Quarterly,6/4/2025 14:09
3333,27,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,No,1,PayPal,Bi-Weekly,3/14/2025 18:21
3334,55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Express,No,No,3,PayPal,Monthly,5/1/2025 1:54
3335,66,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Free Shipping,No,No,21,Credit Card,Annually,1/22/2025 23:49
3336,44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Express,No,No,48,Bank Transfer,Quarterly,1/7/2025 12:02
3337,39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4,No,Free Shipping,No,No,24,Debit Card,Annually,4/24/2025 8:46
3338,23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,No,No,45,Bank Transfer,Bi-Weekly,4/3/2025 5:06
3339,29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,No,46,Credit Card,Monthly,6/13/2025 22:32
3340,20,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,No,No,35,Cash,Fortnightly,2/13/2025 9:58
3341,42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,No,No,47,Credit Card,Fortnightly,2/2/2025 12:38
3342,55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Standard,No,No,35,Credit Card,Monthly,1/28/2025 2:39
3343,66,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,No,No,45,Credit Card,Weekly,1/18/2025 4:51
3344,24,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,No,No,6,Cash,Bi-Weekly,3/8/2025 4:56
